EmpID,Age,AgeGroup,Attrition,BusinessTravel,Department,DistanceFromHome,EducationField,EmployeeCount,Gender,JobRole,MonthlyIncome,SalarySlab,PercentSalaryHike,PerformanceRating,RelationshipSatisfaction,TotalWorkingYears,YearsAtCompany,YearsInCurrentRole,YearsSinceLastPromotion,YearsWithCurrManager,Attrition_Count
RM919,51,46-55,No,Travel_Frequently,Sales,9,Life Sciences,1,Male,Manager,19847,15k+,24,4,1,31,29,10,11,10.0,0
RM931,51,46-55,No,Travel_Frequently,Research & Development,6,Medical,1,Female,Laboratory Technician,2838,Upto 5k,14,3,2,8,7,0,7,7.0,0
RM963,51,46-55,No,TravelRarely,Human Resources,5,Life Sciences,1,Male,Manager,14026,10k-15k,11,3,2,33,33,9,0,10.0,0
RM972,51,46-55,No,TravelRarely,Research & Development,11,Technical Degree,1,Female,Manufacturing Director,13142,10k-15k,16,3,2,29,5,2,0,3.0,0
RM988,51,46-55,No,Travel_Frequently,Sales,2,Marketing,1,Male,Sales Executive,10596,10k-15k,11,3,2,14,4,2,3,2.0,0
RM1276,51,46-55,No,TravelRarely,Research & Development,3,Technical Degree,1,Female,Manager,13116,10k-15k,11,3,4,15,2,2,2,2.0,0
RM191,52,46-55,No,TravelRarely,Research & Development,1,Life Sciences,1,Male,Manager,19999,15k+,14,3,1,34,33,18,11,9.0,0
RM231,52,46-55,No,TravelRarely,Research & Development,2,Life Sciences,1,Female,Laboratory Technician,3212,Upto 5k,15,3,2,6,2,2,2,2.0,0
RM238,52,46-55,No,Non-Travel,Sales,2,Life Sciences,1,Male,Manager,19068,15k+,18,3,4,33,33,7,15,12.0,0
RM318,52,46-55,Yes,TravelRarely,Research & Development,8,Medical,1,Male,Research Scientist,4941,Upto 5k,15,3,1,11,8,2,7,7.0,1
RM409,52,46-55,No,TravelRarely,Research & Development,4,Life Sciences,1,Female,Manager,16555,15k+,13,3,4,31,5,2,1,4.0,0
RM469,52,46-55,No,TravelRarely,Research & Development,6,Technical Degree,1,Male,Research Scientist,5577,5k-10k,12,3,2,18,10,9,6,9.0,0
RM562,52,46-55,No,TravelRarely,Sales,3,Marketing,1,Male,Manager,16856,15k+,11,3,1,34,34,6,1,16.0,0
RM571,52,46-55,No,Non-Travel,Research & Development,19,Medical,1,Male,Research Scientist,4258,Upto 5k,18,3,1,5,4,3,1,2.0,0
RM588,52,46-55,No,TravelRarely,Research & Development,11,Life Sciences,1,Female,Laboratory Technician,3149,Upto 5k,20,4,2,9,5,2,1,4.0,0
RM628,52,46-55,No,Travel_Frequently,Research & Development,25,Medical,1,Female,Manufacturing Director,13826,10k-15k,22,4,3,31,9,8,0,0.0,0
RM700,52,46-55,No,TravelRarely,Research & Development,1,Life Sciences,1,Male,Manager,17099,15k+,15,3,2,26,9,8,7,8.0,0
RM750,52,46-55,Yes,TravelRarely,Sales,2,Marketing,1,Female,Manager,19845,15k+,15,3,4,33,32,14,6,9.0,1
RM807,52,46-55,No,TravelRarely,Research & Development,7,Life Sciences,1,Male,Healthcare Representative,10445,10k-15k,19,3,4,18,8,6,4,0.0,0
RM948,52,46-55,Yes,TravelRarely,Sales,5,Life Sciences,1,Male,Sales Executive,8446,5k-10k,19,3,3,10,8,7,7,7.0,1
RM995,52,46-55,No,Travel_Frequently,Research & Development,28,Medical,1,Female,Manufacturing Director,13247,10k-15k,11,3,2,24,5,3,0,2.0,0
RM1001,52,46-55,No,TravelRarely,Research & Development,8,Other,1,Female,Laboratory Technician,2950,Upto 5k,13,3,3,12,5,4,0,4.0,0
RM1435,52,46-55,No,Non-Travel,Sales,29,Life Sciences,1,Male,Sales Representative,3482,Upto 5k,15,3,2,16,9,8,0,0.0,0
RM019,53,46-55,No,TravelRarely,Sales,2,Life Sciences,1,Female,Manager,15427,15k+,16,3,3,31,25,8,3,7.0,0
RM153,53,46-55,No,TravelRarely,Sales,6,Marketing,1,Male,Sales Representative,2306,Upto 5k,20,4,4,13,7,7,4,5.0,0
RM185,53,46-55,No,TravelRarely,Research & Development,13,Medical,1,Female,Manufacturing Director,4450,Upto 5k,11,3,3,5,4,2,1,3.0,0
RM281,53,46-55,No,TravelRarely,Research & Development,3,Medical,1,Male,Research Director,17584,15k+,16,3,4,21,5,3,1,3.0,0
RM503,53,46-55,No,TravelRarely,Sales,1,Medical,1,Female,Sales Executive,8381,5k-10k,20,4,4,18,14,7,8,10.0,0
RM535,53,46-55,No,TravelRarely,Research & Development,7,Life Sciences,1,Male,Research Director,14814,10k-15k,19,3,3,32,5,1,1,3.0,0
RM557,53,46-55,No,TravelRarely,Research & Development,6,Life Sciences,1,Male,Laboratory Technician,2450,Upto 5k,17,3,4,19,2,2,2,2.0,0
RM625,53,46-55,No,TravelRarely,Sales,7,Marketing,1,Female,Sales Executive,10934,10k-15k,18,3,4,35,5,2,0,4.0,0
RM647,53,46-55,No,TravelRarely,Sales,8,Marketing,1,Male,Sales Executive,11836,10k-15k,14,3,3,28,2,0,2,2.0,0
RM650,53,46-55,No,TravelRarely,Research & Development,23,Life Sciences,1,Female,Research Director,14275,10k-15k,18,3,3,33,12,9,3,8.0,0
RM702,53,46-55,No,TravelRarely,Sales,2,Medical,1,Male,Manager,14852,10k-15k,13,3,3,22,17,13,15,2.0,0
RM761,53,46-55,No,Travel_Frequently,Sales,2,Marketing,1,Female,Sales Executive,7525,5k-10k,12,3,1,30,15,7,6,12.0,0
RM859,53,46-55,No,TravelRarely,Research & Development,7,Medical,1,Female,Manager,18606,15k+,18,3,2,26,7,7,4,7.0,0
RM1044,53,46-55,No,TravelRarely,Research & Development,2,Medical,1,Male,Research Director,16598,15k+,12,3,2,35,9,8,8,8.0,0
RM1112,53,46-55,Yes,TravelRarely,Research & Development,2,Technical Degree,1,Female,Manufacturing Director,10169,10k-15k,16,3,2,34,33,7,1,9.0,1
RM1204,53,46-55,No,TravelRarely,Research & Development,24,Medical,1,Male,Healthcare Representative,7005,5k-10k,15,3,3,11,4,3,1,2.0,0
RM1269,53,46-55,No,Non-Travel,Research & Development,1,Medical,1,Female,Manufacturing Director,12965,10k-15k,20,4,4,27,3,2,0,2.0,0
RM1397,53,46-55,Yes,TravelRarely,Sales,24,Life Sciences,1,Male,Sales Executive,10448,10k-15k,13,3,2,15,2,2,2,2.0,1
RM096,54,46-55,No,TravelRarely,Research & Development,2,Technical Degree,1,Female,Research Director,13549,10k-15k,12,3,1,16,4,3,0,3.0,0
RM113,54,46-55,No,Non-Travel,Human Resources,26,Human Resources,1,Female,Manager,17328,15k+,12,3,3,23,5,3,4,4.0,0
RM220,54,46-55,No,TravelRarely,Sales,3,Marketing,1,Female,Sales Executive,5940,5k-10k,14,3,4,16,6,2,0,5.0,0
RM333,54,46-55,No,Travel_Frequently,Research & Development,20,Life Sciences,1,Female,Research Scientist,4869,Upto 5k,12,3,4,20,4,3,0,3.0,0
RM393,54,46-55,No,TravelRarely,Research & Development,5,Medical,1,Male,Research Director,19406,15k+,11,3,3,24,4,2,1,2.0,0
RM432,54,46-55,No,TravelRarely,Research & Development,8,Life Sciences,1,Female,Laboratory Technician,3780,Upto 5k,11,3,3,19,1,0,0,0.0,0
RM511,54,46-55,No,TravelRarely,Human Resources,19,Medical,1,Male,Human Resources,10725,10k-15k,15,3,3,16,9,7,7,1.0,0
RM576,54,46-55,No,TravelRarely,Research & Development,19,Medical,1,Female,Manufacturing Director,5485,5k-10k,11,3,2,9,5,3,1,4.0,0
RM729,54,46-55,No,TravelRarely,Research & Development,17,Technical Degree,1,Female,Manufacturing Director,10739,10k-15k,11,3,3,22,10,7,0,8.0,0
RM772,54,46-55,No,TravelRarely,Sales,2,Life Sciences,1,Female,Sales Executive,10686,10k-15k,11,3,2,13,9,4,7,0.0,0
RM891,54,46-55,No,Travel_Frequently,Research & Development,1,Life Sciences,1,Female,Manufacturing Director,10502,10k-15k,17,3,1,33,5,4,1,4.0,0
RM895,54,46-55,No,TravelRarely,Research & Development,3,Life Sciences,1,Male,Research Director,17779,15k+,14,3,1,36,10,9,0,9.0,0
RM1009,54,46-55,No,TravelRarely,Research & Development,1,Medical,1,Female,Research Director,17328,15k+,19,3,4,29,20,7,12,7.0,0
RM1077,54,46-55,No,Travel_Frequently,Research & Development,11,Medical,1,Female,Manager,16032,15k+,20,4,1,26,14,9,1,12.0,0
RM1185,54,46-55,No,TravelRarely,Research & Development,22,Medical,1,Female,Manager,17426,15k+,25,4,3,36,10,8,4,7.0,0
RM1306,54,46-55,No,TravelRarely,Research & Development,7,Medical,1,Female,Research Scientist,6854,5k-10k,15,3,2,14,7,1,1,7.0,0
RM1398,54,46-55,No,TravelRarely,Research & Development,9,Life Sciences,1,Female,Research Scientist,2897,Upto 5k,11,3,3,9,4,3,2,3.0,0
RM1407,54,46-55,No,TravelRarely,Research & Development,10,Medical,1,Female,Manufacturing Director,4440,Upto 5k,19,3,4,9,5,2,1,4.0,0
RM066,55,46-55,No,TravelRarely,Research & Development,8,Medical,1,Female,Manager,14756,10k-15k,14,3,3,21,5,0,0,2.0,0
RM083,55,46-55,No,TravelRarely,Sales,1,Life Sciences,1,Male,Sales Executive,10239,10k-15k,14,3,4,24,1,0,1,0.0,0
RM188,55,46-55,No,TravelRarely,Research & Development,14,Medical,1,Male,Research Director,18722,15k+,11,3,4,36,24,15,2,15.0,0
RM271,55,46-55,No,TravelRarely,Research & Development,1,Medical,1,Male,Manager,19045,15k+,14,3,3,37,36,10,4,13.0,0
RM284,55,46-55,No,TravelRarely,Research & Development,20,Technical Degree,1,Male,Laboratory Technician,5415,5k-10k,19,3,4,12,10,7,0,8.0,0
RM380,55,46-55,No,TravelRarely,Research & Development,2,Life Sciences,1,Female,Manager,16659,15k+,13,3,3,30,5,4,1,2.0,0
RM446,55,46-55,No,TravelRarely,Sales,18,Life Sciences,1,Female,Manager,16835,15k+,23,4,4,37,10,9,7,7.0,0
RM569,55,46-55,Yes,TravelRarely,Research & Development,2,Medical,1,Male,Manager,19859,15k+,13,3,4,24,5,2,1,4.0,1
RM609,55,46-55,Yes,TravelRarely,Sales,2,Medical,1,Male,Sales Executive,5160,5k-10k,16,3,3,12,9,7,7,3.0,1
RM746,55,46-55,No,Travel_Frequently,Research & Development,18,Medical,1,Male,Healthcare Representative,6385,5k-10k,14,3,4,17,8,7,6,7.0,0
RM775,55,46-55,No,Non-Travel,Research & Development,2,Medical,1,Male,Manager,16756,15k+,15,3,2,31,9,7,6,2.0,0
RM788,55,46-55,No,Travel_Frequently,Research & Development,2,Life Sciences,1,Male,Manufacturing Director,10976,10k-15k,18,3,2,23,3,2,1,2.0,0
RM915,55,46-55,No,Non-Travel,Research & Development,8,Medical,1,Male,Healthcare Representative,13577,10k-15k,15,3,4,34,33,9,15,0.0,0
RM956,55,46-55,No,TravelRarely,Research & Development,2,Medical,1,Female,Manager,19187,15k+,14,3,4,23,19,9,9,11.0,0
RM976,55,46-55,Yes,TravelRarely,Sales,13,Marketing,1,Male,Sales Executive,13695,10k-15k,17,3,3,24,19,7,3,8.0,1
RM1011,55,46-55,No,TravelRarely,Research & Development,1,Medical,1,Male,Research Director,14732,10k-15k,13,3,4,31,7,7,0,0.0,0
RM1066,55,46-55,No,TravelRarely,Research & Development,4,Life Sciences,1,Male,Healthcare Representative,4035,Upto 5k,16,3,2,4,3,2,1,2.0,0
RM1117,55,46-55,No,TravelRarely,Sales,26,Marketing,1,Male,Manager,19586,15k+,21,4,3,36,36,6,2,13.0,0
RM1208,55,46-55,No,TravelRarely,Research & Development,22,Technical Degree,1,Male,Research Scientist,3537,Upto 5k,12,3,4,8,4,2,1,2.0,0
RM1265,55,46-55,No,TravelRarely,Research & Development,2,Medical,1,Male,Research Director,19038,15k+,12,3,2,34,1,0,0,0.0,0
RM1337,55,46-55,No,TravelRarely,Research & Development,2,Technical Degree,1,Male,Research Scientist,2662,Upto 5k,20,4,2,19,5,2,0,4.0,0
RM1402,55,46-55,No,TravelRarely,Human Resources,26,Human Resources,1,Male,Manager,19636,15k+,18,3,1,35,10,9,1,4.0,0
RM086,56,55+,No,TravelRarely,Research & Development,7,Life Sciences,1,Male,Manufacturing Director,7260,5k-10k,11,3,1,37,6,4,0,2.0,0
RM123,56,55+,Yes,TravelRarely,Research & Development,14,Life Sciences,1,Female,Research Scientist,4963,Upto 5k,18,3,1,7,5,4,4,3.0,1
RM176,56,55+,No,TravelRarely,Research & Development,8,Life Sciences,1,Female,Research Scientist,4257,Upto 5k,18,3,3,19,2,2,2,2.0,0
RM402,56,55+,No,Travel_Frequently,Sales,6,Life Sciences,1,Female,Sales Executive,13212,10k-15k,11,3,4,36,7,7,7,7.0,0
RM553,56,55+,No,TravelRarely,Research & Development,9,Medical,1,Male,Healthcare Representative,11103,10k-15k,11,3,3,30,10,7,1,1.0,0
RM773,56,55+,No,Travel_Frequently,Research & Development,9,Medical,1,Female,Research Scientist,2942,Upto 5k,19,3,2,18,5,4,0,3.0,0
RM852,56,55+,No,TravelRarely,Research & Development,4,Technical Degree,1,Female,Manager,19943,15k+,13,3,4,28,5,2,4,2.0,0
RM957,56,55+,No,TravelRarely,Human Resources,8,Life Sciences,1,Male,Manager,19717,15k+,14,3,1,36,7,3,7,7.0,0
RM977,56,55+,No,TravelRarely,Research & Development,23,Life Sciences,1,Male,Manufacturing Director,13402,10k-15k,12,3,1,33,19,16,15,9.0,0
RM1024,56,55+,No,TravelRarely,Research & Development,1,Life Sciences,1,Female,Research Scientist,2066,Upto 5k,22,4,4,5,3,2,1,0.0,0
RM1355,56,55+,Yes,TravelRarely,Research & Development,24,Life Sciences,1,Male,Laboratory Technician,2587,Upto 5k,16,3,4,5,4,2,1,0.0,1
RM1372,56,55+,No,TravelRarely,Sales,11,Marketing,1,Female,Sales Executive,5380,5k-10k,16,3,3,6,0,0,0,0.0,0
RM1442,56,55+,No,Non-Travel,Research & Development,1,Life Sciences,1,Male,Healthcare Representative,6306,5k-10k,21,4,1,13,13,12,1,9.0,0
RM1445,56,55+,Yes,TravelRarely,Research & Development,7,Technical Degree,1,Male,Laboratory Technician,2339,Upto 5k,11,3,4,14,10,9,9,8.0,1
RM164,57,55+,No,TravelRarely,Research & Development,24,Life Sciences,1,Male,Healthcare Representative,9439,5k-10k,16,3,2,12,5,3,1,4.0,0
RM425,57,55+,No,TravelRarely,Sales,29,Marketing,1,Male,Manager,14118,10k-15k,12,3,3,32,1,0,0,0.0,0
RM1054,57,55+,No,TravelRarely,Research & Development,1,Life Sciences,1,Male,Research Scientist,4900,Upto 5k,24,4,1,13,12,9,2,8.0,0
RM099,58,55+,No,TravelRarely,Sales,10,Medical,1,Male,Sales Executive,13872,10k-15k,13,3,3,38,37,10,1,8.0,0
RM127,58,55+,Yes,TravelRarely,Research & Development,23,Medical,1,Female,Healthcare Representative,10312,10k-15k,12,3,4,40,40,10,15,6.0,1
RM158,58,55+,No,TravelRarely,Research & Development,9,Medical,1,Female,Research Scientist,3346,Upto 5k,20,4,2,9,1,0,0,0.0,0
RM309,58,55+,No,Non-Travel,Research & Development,1,Life Sciences,1,Male,Healthcare Representative,5660,5k-10k,13,3,4,12,5,3,1,2.0,0
RM596,58,55+,Yes,TravelRarely,Research & Development,2,Life Sciences,1,Male,Research Director,19246,15k+,12,3,4,40,31,15,13,8.0,1
RM661,58,55+,Yes,Travel_Frequently,Research & Development,2,Life Sciences,1,Male,Laboratory Technician,2380,Upto 5k,14,3,4,3,1,0,0,0.0,1
RM675,58,55+,No,TravelRarely,Research & Development,5,Technical Degree,1,Female,Healthcare Representative,10552,10k-15k,13,3,4,24,6,0,0,4.0,0
RM701,58,55+,Yes,TravelRarely,Research & Development,2,Technical Degree,1,Male,Research Scientist,2479,Upto 5k,24,4,1,7,1,0,0,0.0,1
RM939,58,55+,No,TravelRarely,Research & Development,23,Life Sciences,1,Male,Research Scientist,2372,Upto 5k,12,3,4,2,2,2,2,2.0,0
RM967,58,55+,Yes,TravelRarely,Research & Development,7,Medical,1,Female,Manufacturing Director,10008,10k-15k,14,3,4,31,10,9,5,9.0,1
RM1010,58,55+,No,TravelRarely,Research & Development,1,Medical,1,Female,Research Director,19701,15k+,21,4,3,32,9,8,1,5.0,0
RM1302,58,55+,No,Non-Travel,Sales,2,Medical,1,Male,Manager,16291,15k+,22,4,4,37,16,9,14,14.0,0
RM1311,58,55+,No,Travel_Frequently,Research & Development,15,Life Sciences,1,Male,Research Director,15787,15k+,14,3,2,23,2,2,2,2.0,0
RM1375,58,55+,No,TravelRarely,Sales,21,Life Sciences,1,Female,Manager,17875,15k+,13,3,3,29,1,0,0,0.0,0
RM064,59,55+,No,TravelRarely,Sales,25,Life Sciences,1,Female,Sales Executive,7637,5k-10k,11,3,4,28,21,16,7,9.0,0
RM106,59,55+,No,Non-Travel,Human Resources,2,Human Resources,1,Female,Manager,18844,15k+,21,4,4,30,3,2,2,2.0,0
RM226,59,55+,No,TravelRarely,Research & Development,3,Life Sciences,1,Male,Research Scientist,2177,Upto 5k,17,3,1,7,1,0,0,0.0,0
RM233,59,55+,No,TravelRarely,Human Resources,6,Medical,1,Male,Human Resources,2267,Upto 5k,17,3,4,7,2,2,2,2.0,0
RM744,59,55+,No,TravelRarely,Research & Development,2,Life Sciences,1,Female,Manufacturing Director,13726,10k-15k,13,3,1,30,5,3,4,3.0,0
RM759,59,55+,No,TravelRarely,Sales,1,Technical Degree,1,Male,Manager,11904,10k-15k,14,3,3,14,6,4,0,4.0,0
RM898,59,55+,No,TravelRarely,Sales,3,Life Sciences,1,Female,Sales Executive,5171,5k-10k,17,3,4,13,6,1,0,5.0,0
RM920,59,55+,No,TravelRarely,Research & Development,18,Medical,1,Male,Manufacturing Director,10512,10k-15k,12,3,4,25,9,7,5,4.0,0
RM412,60,55+,No,TravelRarely,Research & Development,7,Life Sciences,1,Female,Manager,19566,15k+,11,3,4,33,29,8,11,10.0,0
RM428,60,55+,No,Travel_Frequently,Sales,28,Marketing,1,Female,Sales Executive,10266,10k-15k,19,3,4,22,18,13,13,11.0,0
RM537,60,55+,No,TravelRarely,Sales,16,Marketing,1,Male,Sales Executive,5405,5k-10k,14,3,4,10,2,2,2,2.0,0
RM880,60,55+,No,TravelRarely,Sales,7,Marketing,1,Male,Sales Executive,5220,5k-10k,18,3,2,12,11,7,1,9.0,0
RM1210,60,55+,No,TravelRarely,Research & Development,1,Medical,1,Male,Healthcare Representative,10883,10k-15k,20,4,3,19,1,0,0,0.0,0
